merchant_id,merchant_category_id,subsector_description,latitude,longitude
M_ID_995c1ccf55,705,groceries,38.056,-122.656
M_ID_995e2d62ed,457,luxury goods,38.264,-115.816
M_ID_995e32b4bf,482,hotel,42.64,-94.196
M_ID_995f5957a0,299,luxury goods,46.397,-100.294
M_ID_995fb3a696,560,gas,42.932,-72.723
M_ID_9960037ef2,683,gas,41.269,-83.493
M_ID_99611f7422,195,gas,29.596,-99.276
M_ID_9962bb9d00,401,luxury goods,39.277,-89.907
M_ID_9962deda6d,80,restaurant/dining,34.125,-104.712
M_ID_9962ea3faf,278,restaurant/dining,32.281,-88.508
M_ID_9964abc0d1,333,insurance,35.834,-98.908
M_ID_9965573b90,19,real estate investments,30.756,-96.862
M_ID_9965812a72,319,consumer electronics,36.645,-89.093
M_ID_996625f6b2,705,groceries,42.59,-107.572
M_ID_9966c91d26,557,retail apparel,46.593,-117.901
M_ID_9968e54d61,87,consumer electronics,37.322,-93.218
M_ID_9969ba763c,278,restaurant/dining,36.831,-86.24
M_ID_996a745b16,80,restaurant/dining,44.638,-123.397
M_ID_996cce2095,419,biotechnology,46.444,-96.479
M_ID_996d11f684,580,internet,39.796,-88.844
M_ID_996f3c78f1,319,consumer electronics,45.913,-86.248
M_ID_9973e75dd6,307,entertainment,34.312,-88.052
M_ID_99759242dc,705,groceries,32.433,-106.014
M_ID_9975cbef5e,343,internet,41.278,-97.889
M_ID_9976cba775,695,gas,30.524,-87.871
M_ID_9977561466,369,consumer electronics,32.713,-81.563
M_ID_9978fae10b,80,restaurant/dining,41.979,-94.112
M_ID_9979e72550,278,restaurant/dining,48.189,-124.209
M_ID_997adc821b,705,groceries,36.05,-106.382
M_ID_997b240895,278,restaurant/dining,32.99,-108.302
M_ID_997c2a5c01,278,gas,47.053,-93.544
M_ID_997d89678f,437,liquor,48.03,-93.07
M_ID_997eff525f,68,consumer electronics,37.262,-102.563
M_ID_99805dd046,457,luxury goods,44.457,-99.394
M_ID_9984cec89f,130,luxury goods,39.984,-115.24
M_ID_998560e4ae,580,internet,48.129,-117.745
M_ID_9986a2df2b,491,software,47.866,-111.172
M_ID_99882b3811,333,insurance,48.188,-113.659
M_ID_998c0db684,179,internet,35.997,-108.19
M_ID_998ca4b9ea,63,consumer electronics,46.313,-116.767
M_ID_998cd42a25,367,carpentry,46.785,-113.328
M_ID_9994cf90b5,367,carpentry,31.011,-88.064
M_ID_999661bacf,560,gas,39.439,-76.687
M_ID_9996e2cec6,367,carpentry,46.098,-100.134
M_ID_9997744b55,769,flights,48.015,-96.678
M_ID_99977cd28b,68,consumer electronics,32.375,-81.581
M_ID_9999845b22,333,insurance,41.525,-123.692
M_ID_999bdbbf15,248,internet,45.109,-117.595
M_ID_999d54c336,119,insurance,36.898,-106.153
M_ID_999dd0d0c1,705,groceries,48.057,-93.626
M_ID_999dd601c0,87,consumer electronics,45.818,-113.997
M_ID_999ddb8ea7,422,consumer electronics,37.833,-95.285
M_ID_999f753b5b,198,insurance,41.009,-116.793
M_ID_99a07ede47,179,internet,33.203,-94.897
M_ID_99a215a790,367,carpentry,36.46,-87.894
M_ID_99a2dd423e,307,entertainment,31.862,-93.396
M_ID_99a2ee8eec,373,hotel,38.329,-114.383
M_ID_99a4d0ee13,45,hotel,37.358,-107.331
M_ID_99a4f30f34,580,internet,32.915,-104.853
M_ID_99a7af4364,126,consumer electronics,46.186,-97.363
M_ID_99a8774e2c,683,liquor,46.211,-115.659
M_ID_99a930f847,126,consumer electronics,45.371,-92.676
M_ID_99a9538643,299,luxury goods,47.041,-101.086
M_ID_99aabdd768,299,luxury goods,45.481,-90.539
M_ID_99acc45bc2,506,gym,30.258,-99.773
M_ID_99ad270751,560,gas,46.214,-93.91
M_ID_99ae6230b3,705,groceries,41.603,-85.023
M_ID_99aeec83fd,437,liquor,36.665,-90.629
M_ID_99af30d7fe,307,entertainment,48.26,-111.807
M_ID_99b174fcda,307,entertainment,42.184,-110.219
M_ID_99b2f79d11,356,beauty & personal care,30.025,-98.023
M_ID_99b3b33a1f,80,restaurant/dining,42.501,-100.491
M_ID_99b45ef7af,705,groceries,36.362,-77.412
M_ID_99b4c2f6cc,416,internet,40.847,-89.833
M_ID_99b6893e87,690,biotechnology,41.149,-86.515
M_ID_99b6bf63a9,813,retail apparel,34.433,-84.765
M_ID_99b6d7e1c7,506,advertising services,34.401,-113.093
M_ID_99b6e8ce06,705,groceries,32.749,-104.136
M_ID_99b882522d,457,luxury goods,42.689,-117.724
M_ID_99b9c88ac1,276,consumer electronics,46.964,-123.856
M_ID_99ba33e749,690,biotechnology,39.599,-118.835
M_ID_99ba5ceac2,87,consumer electronics,40.512,-113.518
M_ID_99beca8c45,705,groceries,43.373,-89.623
M_ID_99bfe012d0,367,carpentry,36.264,-102.522
M_ID_99c02dd813,884,consumer electronics,36.986,-88.12
M_ID_99c08834ff,412,hotel,41.848,-89.408
M_ID_99c0b7d595,560,gas,48.715,-117.06
M_ID_99c13f9e2e,130,luxury goods,31.483,-110.415
M_ID_99c4a37d48,683,gas,35.737,-104.862
M_ID_99c56b7160,248,internet,44.425,-89.038
M_ID_99c5851dd3,166,retail apparel,40.041,-99.083
M_ID_99c5e7ac13,278,restaurant/dining,33.903,-105.95
M_ID_99c63e84d0,661,internet,42.849,-121.741
M_ID_99c65b2192,248,internet,47.619,-116.3
M_ID_99c69126c4,401,luxury goods,39.58,-103.238
M_ID_99c6dc762f,544,retail apparel,33.729,-82.511
M_ID_99c78ae6f4,813,retail apparel,39.315,-91.454
M_ID_99c7e1b6ab,705,groceries,43.513,-110.667
M_ID_99c7eec335,307,entertainment,39.725,-109.133
M_ID_99c7fc72a8,307,entertainment,31.193,-101.289
M_ID_99c802ff07,419,biotechnology,44.535,-105.517
M_ID_99c81858d9,457,luxury goods,32.688,-88.41
M_ID_99c8413062,80,restaurant/dining,40.953,-72.798
M_ID_99c849952a,705,groceries,38.469,-114.712
M_ID_99c849ad3f,422,consumer electronics,42.529,-120.185
M_ID_99c84e377c,119,insurance,40.689,-101.94
M_ID_99c8539e01,87,consumer electronics,45.207,-82.68
M_ID_99c89d936e,198,insurance,41.897,-116.668
M_ID_99c9d55888,130,luxury goods,45.939,-97.003
M_ID_99cb6c3e64,489,carpentry,47.803,-103.972
M_ID_99cb8bdc03,307,entertainment,35.127,-104.12
M_ID_99cd97d1f4,60,carpentry,42.767,-87.937
M_ID_99ce4257cd,818,semiconductors,28.125,-82.55
M_ID_99cf1d2536,705,groceries,44.368,-103.293
M_ID_99d04d963a,650,retail apparel,48.052,-108.868
M_ID_99d0945965,367,carpentry,39.895,-108.311
M_ID_99d1cc4cfe,278,restaurant/dining,27.969,-98.907
M_ID_99d26a3aca,298,insurance,30.168,-82.517
M_ID_99d366e0ab,130,luxury goods,45.472,-119.758
M_ID_99d37fc0cf,560,gas,46.198,-104.107
M_ID_99d416c0c6,108,gas,35.919,-88.778
M_ID_99d53bb836,222,beauty & personal care,31.887,-102.872
M_ID_99d548af88,415,hotel,35.512,-118.649
M_ID_99d5787e05,367,carpentry,33.81,-88.839
M_ID_99d578dd67,307,entertainment,38.216,-94.174
M_ID_99d720788e,307,entertainment,38.287,-86.456
M_ID_99d728ae86,278,restaurant/dining,41.887,-119.594
M_ID_99d7ada3d0,705,groceries,45.918,-94.639
M_ID_99d8cae771,457,luxury goods,42.15,-78.221
M_ID_99d9732644,842,restaurant/dining,36.23,-90.457
M_ID_99da1fe4e7,307,entertainment,48.452,-94.347
M_ID_99dafd1552,401,luxury goods,34.199,-110.271
M_ID_99db1b234b,333,insurance,40.843,-110.192
M_ID_99dbc75714,278,restaurant/dining,46.817,-113.931
M_ID_99dc49737a,80,restaurant/dining,37.95,-80.168
M_ID_99dd833817,330,tobacco,44.325,-98.821
M_ID_99ddb71224,357,consumer electronics,33.08,-87.347
M_ID_99dea9e2e5,507,phone bill,45.781,-110.13
M_ID_99dfc56e6b,222,beauty & personal care,38.684,-98.591
M_ID_99e014e359,705,groceries,41.365,-94.37
M_ID_99e1a1cf69,422,consumer electronics,30.712,-91.742
M_ID_99e26cf06c,333,insurance,42.486,-113.26
M_ID_99e2ed9725,705,groceries,33.003,-83.296
M_ID_99e30efe1d,180,health care technology,47.707,-105.862
M_ID_99e333114f,422,consumer electronics,35.306,-97.701
M_ID_99e3cd79fe,80,restaurant/dining,46.527,-86.914
M_ID_99e46faa95,884,consumer electronics,32.614,-110.301
M_ID_99e601314a,683,gas,28.782,-95.987
M_ID_99e66cb033,367,carpentry,45.844,-92.684
M_ID_99e7486d05,278,restaurant/dining,46.051,-68.738
M_ID_99e76e6f4e,367,carpentry,36.922,-108.558
M_ID_99e776c6e9,357,consumer electronics,40.91,-96.391
M_ID_99ea04caea,68,consumer electronics,38.025,-84.13
M_ID_99ea107ddf,884,consumer electronics,36.426,-78.518
M_ID_99ea38c6ef,299,luxury goods,42.839,-114.65
M_ID_99ed404d8b,705,groceries,47.648,-106.201
M_ID_99ed9ee6c9,884,consumer electronics,46.519,-122.224
M_ID_99edc94c11,63,consumer electronics,45.849,-85.824
M_ID_99edeaf21c,705,groceries,46.385,-114.665
M_ID_99f111e250,705,groceries,30.721,-101.274
M_ID_99f1134f2e,307,entertainment,33.535,-115.594
M_ID_99f1198443,278,restaurant/dining,38.187,-89.374
M_ID_99f23a96f6,705,groceries,40.873,-73.813
M_ID_99f23f481d,276,consumer electronics,36.092,-82.308
M_ID_99f3c5c8e6,683,restaurant/dining,41.637,-111.159
M_ID_99f42e6967,705,groceries,41.543,-88.502
M_ID_99f523be28,645,financial services,38.461,-112.237
M_ID_99f6574b66,80,restaurant/dining,38.689,-116.086
M_ID_99f898709d,108,gas,47.158,-110.422
M_ID_99f93748aa,108,gas,42.438,-111.044
M_ID_99fb5029c6,705,groceries,42.632,-108.355
M_ID_99fbf07c80,661,internet,48.99,-116.745
M_ID_99fc6bd0b1,796,insurance,46.234,-90.577
M_ID_99fff57316,705,groceries,31.211,-92.788
M_ID_9a0004b341,462,misc entertainment,39.473,-113.34
M_ID_9a0061a3ae,451,gym,42.136,-99.712
M_ID_9a006eebc7,222,beauty & personal care,37.286,-112.225
M_ID_9a008da138,416,internet,48.256,-103.884
M_ID_9a00c61a13,19,biotechnology,43.854,-70.853
M_ID_9a01c175de,561,beauty & personal care,29.982,-92.409
M_ID_9a03100e04,818,semiconductors,48.211,-104.67
M_ID_9a03773bc9,661,internet,41.942,-70.685
M_ID_9a03b88d7f,360,gas,37.67,-79.789
M_ID_9a0466d9f1,248,internet,36.682,-88.423
M_ID_9a0616a3a9,884,consumer electronics,47.985,-92.659
M_ID_9a062f401c,705,groceries,41.249,-93.528
M_ID_9a06a8cf31,130,luxury goods,45.128,-109.98
M_ID_9a06dc2ae9,884,consumer electronics,47.671,-108.324
M_ID_9a076ccbc9,705,groceries,43.206,-77.774
M_ID_9a07e5a973,705,groceries,41.388,-95.648
M_ID_9a08cf85d1,307,entertainment,29.045,-82.507
M_ID_9a097e3a76,367,carpentry,26.98,-80.797
M_ID_9a0a69af61,518,consumer electronics,43.019,-97.205
M_ID_9a0bd3fee0,705,groceries,34.433,-96.589
M_ID_9a0c8a2bee,416,internet,33.405,-96.535
M_ID_9a0cc9ab47,796,insurance,41.357,-121.63
M_ID_9a0dcc8917,419,biotechnology,39.474,-103.304
M_ID_9a0e1821e4,108,gas,32.26,-99.346
M_ID_9a0e774572,171,gas,30.043,-82.195
M_ID_9a0ea732df,560,gas,34.637,-81.351
M_ID_9a0edae024,705,groceries,42.792,-76.201
M_ID_9a103410fa,506,advertising services,33.707,-112.457
M_ID_9a1069fbcc,179,internet,37.383,-104.524
M_ID_9a106de330,544,retail apparel,34.783,-101.463
M_ID_9a1169e0c3,307,entertainment,34.145,-110.678
M_ID_9a12134204,705,groceries,27.215,-80.822
M_ID_9a131b5cfa,783,entertainment,34.917,-107.838
M_ID_9a13a16b21,650,retail apparel,38.724,-80.77
M_ID_9a13f238e9,457,luxury goods,39.01,-83.207
M_ID_9a15f527e8,63,consumer electronics,31.034,-90.347
M_ID_9a1a0cdf57,840,health care services,43.629,-72.269
M_ID_9a1be33a5a,278,restaurant/dining,48.029,-100.674
M_ID_9a1c035397,299,luxury goods,47.516,-98.416
M_ID_9a1e4a7e16,299,luxury goods,42.331,-96.962
M_ID_9a1e87785e,695,gas,34.866,-101.506
M_ID_9a20972c19,278,restaurant/dining,38.476,-114.619
M_ID_9a20d4ba19,560,gas,34.137,-100.85
M_ID_9a20e54a94,536,misc entertainment,36.787,-80.003
M_ID_9a21dbbe46,222,beauty & personal care,29.971,-95.481
M_ID_9a2212beba,367,carpentry,37.555,-95.197
M_ID_9a22e6b6d7,489,carpentry,35.039,-109.434
M_ID_9a241c4ecf,695,gas,39.785,-106.137
M_ID_9a2439c733,401,luxury goods,40.818,-96.931
M_ID_9a24ad55ca,544,biotechnology,41.629,-79.715
M_ID_9a24c5f117,195,gas,37.795,-79.569
M_ID_9a26782abb,299,luxury goods,42.327,-118.25
M_ID_9a279961a6,437,liquor,39.714,-95.613
M_ID_9a2900531f,87,consumer electronics,32.047,-106.187
M_ID_9a2913583b,683,gas,38.45,-119.592
M_ID_9a2bb47454,299,luxury goods,46.649,-96.075
M_ID_9a2c0a6f22,307,entertainment,33.391,-109.446
M_ID_9a2ea26495,367,carpentry,40.765,-117.578
M_ID_9a2fec0fa9,607,retail apparel,36.66,-87.524
M_ID_9a30b7bd64,298,insurance,41.934,-104.751
M_ID_9a323e82f1,367,carpentry,35.213,-102.654
M_ID_9a330f9f49,705,groceries,30.258,-94.446
M_ID_9a347e8931,179,internet,39.347,-85.67
M_ID_9a34b6c1a7,518,consumer electronics,37.963,-112.027
M_ID_9a357ff396,518,consumer electronics,36.841,-89.369
M_ID_9a358e69c8,130,luxury goods,38.401,-90.198
M_ID_9a36e2fdfd,307,entertainment,37.267,-114.652
M_ID_9a375443a4,437,liquor,33.841,-89.456
M_ID_9a3784863a,307,entertainment,45.351,-112.993
M_ID_9a38cbb38e,68,consumer electronics,45.711,-69.577
M_ID_9a393c7970,796,insurance,39.652,-122.141
M_ID_9a4182bfb6,307,entertainment,32.858,-108.297
M_ID_9a41e0ca46,68,consumer electronics,30.422,-82.432
M_ID_9a41f7d542,222,beauty & personal care,36.169,-107.753
M_ID_9a428ff33a,179,internet,37.442,-112.684
M_ID_9a444095e1,198,insurance,47.703,-111.978
M_ID_9a445b97d3,299,luxury goods,45.496,-109.456
M_ID_9a44612f23,126,consumer electronics,35.081,-95.712
M_ID_9a455754c1,225,real estate services,30.266,-104.585
M_ID_9a462fec84,690,health care services,47.146,-103.34
M_ID_9a4719e7ec,834,consumer electronics,40.747,-86.122
M_ID_9a4b697a75,40,beauty & personal care,35.274,-91.077
M_ID_9a4d6dc6cb,278,restaurant/dining,41.605,-114.867
M_ID_9a4dadd206,623,financial services,43.139,-85.632
M_ID_9a4ee10adc,422,consumer electronics,39.172,-108.036
M_ID_9a4f19e07d,222,beauty & personal care,38.654,-78.598
M_ID_9a51bc8937,119,insurance,37.832,-117.733
M_ID_9a5253da47,278,restaurant/dining,36.86,-102.98
M_ID_9a52600dd2,695,gas,44.182,-88.761
M_ID_9a526489a2,307,entertainment,41.167,-103.216
M_ID_9a53b20da5,692,beauty & personal care,44.29,-93.542
M_ID_9a56001775,206,biotechnology,48.743,-104.861
M_ID_9a56b14cf2,309,biotechnology,32.71,-108.316
M_ID_9a57276dc3,171,gas,43.884,-89.663
M_ID_9a574d2300,705,groceries,39.678,-117.867
M_ID_9a58a9344a,422,consumer electronics,37.85,-104.507
M_ID_9a58ee5cd3,343,internet,42.726,-121.799
M_ID_9a595bfa49,278,restaurant/dining,34.603,-95.459
M_ID_9a5a9a5fcd,278,restaurant/dining,41.972,-80.281
M_ID_9a5cf18ffb,434,biotechnology,35.286,-103.17
M_ID_9a5d10c662,560,gas,36.723,-102.009
M_ID_9a5e2efff6,557,retail apparel,34.845,-111.799
M_ID_9a6072b51f,278,restaurant/dining,35.07,-88.339
M_ID_9a61578f67,343,internet,47.846,-104.17
M_ID_9a618e7791,574,health care services,47.672,-104.743
M_ID_9a619cbdb6,290,gym,41.184,-101.505
M_ID_9a62145bca,683,gas,44.734,-73.178
M_ID_9a63bdc39f,126,consumer electronics,42.025,-104.384
M_ID_9a6469f107,705,groceries,43.397,-89.828
M_ID_9a66fc9ea6,278,restaurant/dining,35.11,-106.098
M_ID_9a67369473,108,gas,37.236,-115.424
M_ID_9a67381824,19,real estate investments,38.135,-91.272
M_ID_9a676483b1,80,restaurant/dining,36.089,-93.508
M_ID_9a68019911,889,consumer electronics,46.976,-90.693
M_ID_9a680b21cf,68,consumer electronics,43.171,-96.072
M_ID_9a68cef660,705,groceries,28.903,-98.481
M_ID_9a68ff77ac,884,consumer electronics,45.863,-120.698
M_ID_9a69f41fcf,298,insurance,40.128,-94.056
M_ID_9a6afb3fc6,401,luxury goods,39.367,-114.134
M_ID_9a6bba2538,734,tobacco,38.093,-110.681
M_ID_9a6ca44c54,705,groceries,43.782,-74.619
M_ID_9a6e4134dc,307,entertainment,39.817,-109.47
M_ID_9a6f17c822,705,groceries,35.358,-102.604
M_ID_9a701a41ee,307,entertainment,36.194,-94.217
M_ID_9a70ae46a5,357,consumer electronics,34.116,-99.265
M_ID_9a71a27d9a,206,consumer electronics,35.072,-79.929
M_ID_9a71c01bd9,309,beauty & personal care,40.416,-121.434
M_ID_9a737bc7d2,889,consumer electronics,38.376,-96.152
M_ID_9a74c9651e,360,restaurant/dining,34.666,-90.344
M_ID_9a754ecf43,690,biotechnology,33.059,-98.87
M_ID_9a758535b7,248,internet,40.122,-122.295
M_ID_9a75f8cbf5,560,gas,42.887,-99.175
M_ID_9a76882c52,68,consumer electronics,39.642,-112.086
M_ID_9a774a0d97,683,gas,48.798,-109.519
M_ID_9a7b756b3b,68,consumer electronics,38.819,-102.114
M_ID_9a7d873d34,560,gas,47.319,-113.755
M_ID_9a7db7636b,333,insurance,39.361,-81.61
M_ID_9a8159d826,332,news & journalism,40.609,-105.216
M_ID_9a81d0d60d,417,consumer electronics,36.41,-110.876
M_ID_9a827ac1b7,307,entertainment,36.828,-97.378
M_ID_9a86e3a64e,343,internet,48.551,-101.471
M_ID_9a8751e985,9,beauty & personal care,46.933,-95.006
M_ID_9a896648bc,195,gas,39.431,-98.657
M_ID_9a89eac321,834,consumer electronics,41.786,-117.922
M_ID_9a8bb61b77,34,pharmaceuticals,48.734,-119.66
M_ID_9a8bd48c09,319,consumer electronics,38.195,-88.358
M_ID_9a8c4665fc,307,entertainment,47.906,-90.8
M_ID_9a8cb1496c,842,restaurant/dining,42.119,-106.2
M_ID_9a8d7fa065,823,tobacco,35.958,-86.092
M_ID_9a8dd7f93f,412,hotel,45.76,-121.554
M_ID_9a9038b68b,278,restaurant/dining,45.457,-90.42
M_ID_9a909376e4,796,insurance,35.896,-87.373
M_ID_9a91a28471,171,gas,37.397,-121.371
M_ID_9a92c49c3c,278,restaurant/dining,42.248,-95.117
M_ID_9a93d3f132,518,consumer electronics,37.818,-111.649
M_ID_9a96ee0c07,307,entertainment,35.207,-81.57
M_ID_9a9af3b547,179,internet,38.218,-113.573
M_ID_9a9c288a00,769,flights,46.587,-119.826
M_ID_9a9cec4e5e,19,real estate investments,45.03,-120.306
M_ID_9a9dbd17c8,299,luxury goods,36.265,-91.264
M_ID_9a9dcdd595,307,entertainment,34.47,-83.665
M_ID_9a9e088154,580,internet,41.551,-79.952
M_ID_9a9e8a5c27,690,biotechnology,47.979,-114.378
M_ID_9a9eb92a2f,401,luxury goods,35.899,-92.607
M_ID_9a9f7e19d3,497,consumer electronics,32.515,-84.564
M_ID_9aa081d8eb,705,groceries,40.249,-90.714
M_ID_9aa11fe0d2,357,consumer electronics,39.419,-115.987
M_ID_9aa2d91fc8,80,restaurant/dining,45.096,-82.998
M_ID_9aa41e0602,307,entertainment,44.409,-73.16
M_ID_9aa4e7ca0b,248,internet,33.974,-104.48
M_ID_9aa61c2f7e,307,entertainment,33.323,-102.98
M_ID_9aa68114e7,299,luxury goods,46.079,-99.12
M_ID_9aa75cf4bd,367,carpentry,39.308,-86.189
M_ID_9aa83bdad1,198,insurance,34.59,-97.091
M_ID_9aa859da9f,278,restaurant/dining,42.64,-86.908
M_ID_9aa9d948f5,307,entertainment,41.553,-89.929
M_ID_9aaab17b16,705,liquor,39.092,-112.008
M_ID_9aaab361de,695,gas,45.567,-108.258
M_ID_9aac1092fa,206,biotechnology,34.663,-89.296
M_ID_9aacb46a61,705,groceries,48.739,-120.891
M_ID_9aadcffe83,111,real estate investments,32.35,-105.496
M_ID_9aaf7e6174,87,consumer electronics,28.995,-100.059
M_ID_9ab0dd3e90,427,consumer electronics,37.995,-101.608
M_ID_9ab15ab859,87,consumer electronics,39.107,-82.85
M_ID_9ab167bff7,457,luxury goods,29.633,-99.626
M_ID_9ab1b35e3a,401,luxury goods,40.034,-117.196
M_ID_9ab231cb01,457,luxury goods,32.739,-98.639
M_ID_9ab4acd847,171,gas,42.261,-123.8
M_ID_9ab59bf718,333,insurance,38.342,-79.736
M_ID_9ab6f15d5b,560,gas,38.054,-109.769
M_ID_9ab7a325bb,373,biotechnology,36.688,-120.855
M_ID_9ab7f5a135,80,restaurant/dining,41.046,-90.004
M_ID_9ab84ff0c4,884,consumer electronics,42.286,-97.11
M_ID_9ab8ba31d7,457,luxury goods,35.368,-84.576
M_ID_9ab9c91e17,80,restaurant/dining,29.175,-97.948
M_ID_9aba56df7d,45,hotel,32.609,-109.317
M_ID_9abeaf4559,68,consumer electronics,38.017,-92.265
M_ID_9ac0467e90,705,groceries,48.764,-111.42
M_ID_9ac178f3aa,273,health care services,45.326,-118.42
M_ID_9ac2582bbd,87,consumer electronics,44.841,-85.803
M_ID_9ac269da4c,45,hotel,48.155,-112.905
M_ID_9ac576d020,307,entertainment,37.108,-81.479
M_ID_9ac5b51b71,60,utilities,31.115,-103.493
M_ID_9ac7c0b59a,179,internet,39.141,-97.425
M_ID_9ac80aeba0,19,real estate investments,38.389,-103.377
M_ID_9ac953d0bf,661,internet,33.37,-103.073
M_ID_9accdd1f37,80,restaurant/dining,36.224,-102.364
M_ID_9ace5e60f1,299,luxury goods,36.412,-81.301
M_ID_9acecdfcc3,661,internet,35.078,-95.697
M_ID_9ad1e0ba4d,2,health care services,43.809,-91.847
M_ID_9ad21b77fd,343,internet,28.347,-81.095
M_ID_9ad25b432c,307,entertainment,39.638,-93.711
M_ID_9ad347d5b3,422,consumer electronics,48.386,-101.903
M_ID_9ad45cad6d,87,consumer electronics,33.231,-106.703
M_ID_9ad4cf5b09,198,insurance,46.766,-69.676
M_ID_9ad8c5f33d,383,news & journalism,46.407,-69.251
M_ID_9adb115e2c,34,pharmaceuticals,46.173,-113.589
M_ID_9addbb8038,422,consumer electronics,32.639,-101.952
M_ID_9adf0bbcd4,179,internet,34.477,-101.52
M_ID_9adf2279a4,307,entertainment,35.598,-94.552
M_ID_9adfa85e7c,119,insurance,41.917,-90.847
M_ID_9ae1d877b2,68,consumer electronics,28.481,-80.936
M_ID_9ae2e82168,769,consumer electronics,38.289,-106.766
M_ID_9ae3d7b749,278,restaurant/dining,29.216,-100.47
M_ID_9ae62ec834,130,luxury goods,32.11,-102.579
M_ID_9ae66387ef,774,retail apparel,44.873,-110.439
M_ID_9ae685fbd4,108,gas,33.36,-102.167
M_ID_9ae6a74b1b,130,luxury goods,42.888,-73.367
M_ID_9ae88b4cf4,278,restaurant/dining,40.176,-74.699
M_ID_9ae91fdb2e,705,groceries,38.743,-108.417
M_ID_9aeaa024ea,683,gas,42.811,-89.461
M_ID_9aeac5be9f,130,luxury goods,41.507,-110.151
M_ID_9aeba37d05,416,internet,30.745,-101.215
M_ID_9aec13fcbc,80,restaurant/dining,32.814,-99.182
M_ID_9aed16aa63,108,gas,32.492,-87.135
M_ID_9aed52dad3,307,entertainment,33.898,-90.292
M_ID_9aedb4ade6,683,gas,48.712,-96.827
M_ID_9aee595763,198,insurance,30.477,-86.643
M_ID_9aee852aa4,360,gas,43.391,-122.062
M_ID_9aeee9d0e6,248,internet,32.339,-99.166
M_ID_9aef809074,360,gas,25.328,-80.455
M_ID_9af0270dc3,416,internet,39.662,-106.456
M_ID_9af19e24a6,422,consumer electronics,33.017,-92.256
M_ID_9af1ceb759,63,consumer electronics,35.83,-95.583
M_ID_9af35afa73,307,entertainment,35.61,-79.724
M_ID_9af3a74599,818,semiconductors,41.281,-106.805
M_ID_9af3dbbf40,68,consumer electronics,38.291,-113.225
M_ID_9af4484353,307,entertainment,43.2,-93.91
M_ID_9af4eb5027,367,carpentry,41.2,-95.13
M_ID_9af560c7d8,278,restaurant/dining,42.189,-94.719
M_ID_9af5c767fd,80,restaurant/dining,45.506,-113.496
M_ID_9af6afa76f,840,health care services,30.165,-91.434
M_ID_9af75ae198,80,restaurant/dining,31.446,-89.098
M_ID_9af763b808,884,real estate investments,35.542,-76.071
M_ID_9af95ce288,309,beauty & personal care,42.013,-77.979
M_ID_9af9819456,645,financial services,44.985,-96.958
M_ID_9afc6ba819,661,internet,36.149,-78.839
M_ID_9afe07189e,792,real estate services,41.227,-100.986
M_ID_9afe67370a,842,restaurant/dining,43.285,-99.15
M_ID_9afea1f4ac,87,consumer electronics,34.378,-101.956
