internal_card_mapping,first_active_month,reward_program,latitude,longitude,fico_score,age
C_ID_950ef58961,2014-11,dining_entertainment,40.034,-117.387,670,26
C_ID_95155c56bd,2017-09,travel,40.459,-76.709,537,94
C_ID_95158ddced,2017-12,travel,41.681,-96.73,514,35
C_ID_951987c970,2017-05,dining_entertainment,47.98,-107.508,412,58
C_ID_951b10c994,2016-12,dining_entertainment,46.889,-110.869,706,19
C_ID_951ca64e0d,2017-10,cash_back,35.534,-101.569,677,38
C_ID_951cd5bfa1,2017-06,travel,47.402,-106.33,826,89
C_ID_951e639e2c,2017-10,cash_back,35.457,-87.547,476,38
C_ID_951e75a97e,2017-09,travel,39.387,-122.415,313,21
C_ID_951ee31e07,2017-10,cash_back,48.836,-104.825,631,91
C_ID_95214de7e8,2017-01,travel,36.87,-111.326,410,52
C_ID_9521b15d66,2015-08,cash_back,45.474,-93.087,581,24
C_ID_95250c0854,2017-03,cash_back,34.186,-85.782,807,41
C_ID_95259ba4d0,2016-05,cash_back,34.444,-86.061,714,100
C_ID_9525ebcc4a,2017-02,dining_entertainment,36.229,-106.726,730,49
C_ID_952732a713,2016-04,cash_back,37.011,-117.27,697,69
C_ID_9527d1efe6,2017-09,cash_back,39.104,-112.383,705,29
C_ID_952857e9ef,2017-09,dining_entertainment,37.312,-77.036,846,23
C_ID_952a53b34d,2015-08,cash_back,36.934,-117.725,464,91
C_ID_952ad07548,2016-04,cash_back,29.883,-95.197,349,21
C_ID_952c3df976,2017-11,cash_back,36.618,-116.687,385,58
C_ID_952cea181f,2017-09,cash_back,33.515,-91.563,362,31
C_ID_952e318f7a,2017-05,cash_back,45.77,-108.084,572,25
C_ID_952fd7163b,2016-08,cash_back,44.334,-110.626,486,20
C_ID_9532842d31,2017-08,travel,37.146,-89.298,582,29
C_ID_9535eac14a,2017-02,cash_back,36.649,-107.899,458,78
C_ID_9536d79142,2016-10,dining_entertainment,43.315,-104.235,365,31
C_ID_953781b772,2016-02,cash_back,31.205,-85.998,446,56
C_ID_95387b6046,2015-12,cash_back,38.426,-97.445,762,18
C_ID_953b7601b9,2017-04,cash_back,33.431,-95.848,685,75
C_ID_953b880f44,2016-02,cash_back,45.486,-107.46,338,48
C_ID_953e8a9ce0,2016-08,cash_back,41.333,-73.242,513,60
C_ID_953ee3f5bc,2017-07,cash_back,48.061,-107.142,632,63
C_ID_9541ac6b23,2017-02,cash_back,40.916,-83.783,533,54
C_ID_95429da153,2016-08,dining_entertainment,40.391,-105.842,833,36
C_ID_9546a2653a,2016-09,cash_back,45.39,-83.334,813,29
C_ID_95475b0ff6,2017-10,cash_back,31.789,-83.48,522,23
C_ID_954a34cc77,2016-09,travel,34.526,-113.488,815,42
C_ID_954aba2187,2017-05,cash_back,31.699,-84.076,814,35
C_ID_954cf74fe7,2017-08,cash_back,41.125,-99.304,316,39
C_ID_954d821ccc,2017-05,cash_back,48.935,-119.67,326,42
C_ID_954d9db550,2016-10,travel,41.414,-98.449,473,71
C_ID_954f694610,2017-07,dining_entertainment,34.788,-115.59,323,46
C_ID_9551bc8a14,2017-06,cash_back,41.847,-109.271,376,71
C_ID_95531446bd,2017-04,cash_back,37.181,-91.918,679,77
C_ID_95539c4618,2017-07,dining_entertainment,30.85,-87.979,799,34
C_ID_9553c58b27,2017-11,dining_entertainment,43.693,-108.43,686,21
C_ID_95557203e1,2017-11,cash_back,39.955,-82.416,631,82
C_ID_9555e00d0d,2016-07,travel,39.492,-75.159,347,81
C_ID_955613c83c,2017-03,dining_entertainment,41.523,-77.183,568,75
C_ID_955792b72d,2017-08,travel,39.522,-117.656,804,22
C_ID_9557945ea8,2016-04,travel,26.341,-98.633,662,89
C_ID_9557ae779d,2017-04,dining_entertainment,41.888,-111.457,377,25
C_ID_95584250ab,2017-06,travel,42.177,-73.774,301,38
C_ID_955846398e,2017-09,dining_entertainment,38.146,-83.678,590,96
C_ID_955ae60007,2017-11,cash_back,47.465,-117.928,624,54
C_ID_955efde9ce,2017-10,dining_entertainment,32.277,-110.135,510,24
C_ID_95600fb8e4,2017-10,dining_entertainment,35.748,-108.31,429,46
C_ID_95609b96d8,2017-02,cash_back,38.21,-109.642,319,57
C_ID_956166e9f4,2017-07,cash_back,37.84,-102.452,431,55
C_ID_95627eef7f,2014-12,travel,39.088,-105.258,689,81
C_ID_9562ce92c1,2017-10,cash_back,40.833,-113.221,596,43
C_ID_9563254086,2017-04,cash_back,32.114,-99.634,549,66
C_ID_95647da66b,2017-07,cash_back,35.814,-77.224,464,51
C_ID_95649fe8c1,2017-03,cash_back,39.699,-116.991,339,20
C_ID_95656d023a,2016-12,cash_back,44.714,-99.878,351,27
C_ID_9565edcb40,2016-03,cash_back,38.639,-78.948,601,47
C_ID_9566161aee,2017-10,dining_entertainment,36.372,-78.062,647,20
C_ID_95670c1738,2016-09,travel,44.395,-120.455,772,40
C_ID_9568452bed,2015-05,dining_entertainment,40.216,-83.532,816,19
C_ID_956b559090,2017-12,cash_back,34.728,-99.286,327,38
C_ID_956b9b198e,2017-08,dining_entertainment,48.274,-116.424,505,24
C_ID_956ff6fdbf,2015-01,cash_back,33.809,-104.661,578,97
C_ID_9574f05994,2017-02,dining_entertainment,30.759,-104.333,458,34
C_ID_9575176f6f,2017-09,cash_back,35.872,-104.979,379,29
C_ID_957697ac67,2016-11,dining_entertainment,28.075,-98.826,625,39
C_ID_9577592f79,2017-01,cash_back,46.927,-99.615,543,74
C_ID_95790fede0,2017-05,cash_back,44.191,-109.08,711,71
C_ID_957b55ad4c,2017-03,cash_back,39.983,-119.819,476,93
C_ID_957d02b0ed,2017-09,cash_back,36.797,-109.772,521,41
C_ID_95829d4b19,2017-01,cash_back,38.055,-94.158,338,30
C_ID_95865c9c11,2017-04,cash_back,45.326,-83.744,559,55
C_ID_9586faeba5,2015-05,cash_back,35.377,-88.896,470,81
C_ID_9587119f0a,2016-11,cash_back,36.34,-112.129,327,24
C_ID_958856ac74,2013-12,cash_back,33.633,-96.077,540,42
C_ID_958aa72526,2017-10,travel,46.463,-86.224,785,27
C_ID_958acba9dc,2015-01,travel,33.32,-84.794,411,30
C_ID_958de3d115,2017-07,travel,33.872,-96.981,663,47
C_ID_959101e968,2017-05,cash_back,33.378,-109.824,603,42
C_ID_9591792506,2017-08,cash_back,39.479,-111.15,729,50
C_ID_9591c45ffd,2017-05,cash_back,46.488,-98.617,668,19
C_ID_9593afbe0b,2017-09,cash_back,35.552,-102.699,752,37
C_ID_95943569e9,2017-06,cash_back,35.438,-118.264,497,94
C_ID_95947ab353,2014-12,dining_entertainment,31.013,-98.856,835,19
C_ID_959739af18,2017-10,cash_back,40.865,-83.654,507,87
C_ID_9598b818b5,2017-07,dining_entertainment,41.976,-73.084,583,85
C_ID_959bd16c5c,2017-02,dining_entertainment,41.059,-93.616,446,23
C_ID_959d2bc20d,2017-10,dining_entertainment,42.671,-113.263,651,56
C_ID_959d3f5803,2017-11,travel,33.221,-93.311,374,50
C_ID_959d4a1552,2017-04,cash_back,39.952,-95.174,509,41
C_ID_959df08bf3,2015-11,cash_back,38.741,-110.104,319,92
C_ID_95a00bc90a,2017-10,travel,41.166,-86.831,306,28
C_ID_95a02991a0,2017-06,cash_back,34.072,-79.78,781,66
C_ID_95a16d0a34,2013-07,travel,48.179,-102.701,326,19
C_ID_95a2fb857e,2017-06,cash_back,45.212,-114.671,531,48
C_ID_95a326d304,2017-12,travel,34.658,-87.868,378,62
C_ID_95a5d8cc8f,2016-12,cash_back,37.86,-117.384,404,89
C_ID_95a616fd87,2013-11,cash_back,30.962,-95.765,527,79
C_ID_95a6432633,2015-11,dining_entertainment,41.293,-105.715,829,88
C_ID_95a987fe2a,2016-07,cash_back,38.205,-89.898,655,30
C_ID_95a9b918fe,2016-09,travel,30.218,-84.237,664,95
C_ID_95ab7aff77,2014-07,dining_entertainment,44.237,-89.461,322,30
C_ID_95ab829acc,2017-04,cash_back,42.006,-98.904,467,77
C_ID_95ac3d95ce,2017-05,cash_back,40.616,-99.092,528,53
C_ID_95ae847f07,2014-10,dining_entertainment,47.45,-107.346,659,75
C_ID_95af6d2411,2017-08,cash_back,35.942,-116.555,542,66
C_ID_95af8d0172,2016-03,cash_back,45.384,-122.383,365,64
C_ID_95afa1509c,2017-10,cash_back,34.025,-117.813,647,21
C_ID_95b334b44c,2017-05,travel,25.85,-81.11,606,68
C_ID_95b66726f9,2017-10,cash_back,43.312,-106.423,554,70
C_ID_95b7008436,2017-07,cash_back,37.068,-97.724,516,19
C_ID_95b8412db3,2016-07,cash_back,35.601,-87.415,486,21
C_ID_95bacd3c86,2017-09,travel,41.59,-121.636,418,24
C_ID_95bade3e4c,2017-02,cash_back,46.902,-96.937,402,26
C_ID_95bd1cd9c4,2016-09,travel,33.075,-99.57,361,54
C_ID_95bd4f2664,2017-03,dining_entertainment,43.704,-75.169,784,31
C_ID_95bea92485,2016-12,cash_back,39.812,-80.031,709,29
C_ID_95bf60941e,2017-09,cash_back,46.156,-91.028,785,56
C_ID_95c06d6295,2017-11,travel,30.788,-93.597,490,92
C_ID_95c391a5e2,2016-11,cash_back,41.281,-88.141,705,83
C_ID_95c4234b59,2017-09,cash_back,46.882,-109.264,608,61
C_ID_95c550b4bf,2017-01,cash_back,35.981,-105.531,792,54
C_ID_95c5a026a1,2017-01,cash_back,33.832,-82.48,363,68
C_ID_95c6be1096,2016-11,travel,42.819,-106.401,814,75
C_ID_95c72e469a,2015-08,dining_entertainment,36.06,-98.279,581,58
C_ID_95c85afb7c,2017-09,cash_back,46.341,-88.153,730,61
C_ID_95c9fa2b4e,2017-06,dining_entertainment,37.334,-96.642,452,42
C_ID_95ce375473,2016-07,cash_back,36.037,-111.501,311,58
C_ID_95cf58b423,2017-06,cash_back,35.006,-77.473,470,40
C_ID_95d02a072c,2017-03,cash_back,43.64,-71.941,464,82
C_ID_95d04b32be,2017-08,cash_back,39.471,-109.347,304,24
C_ID_95d17c6004,2017-04,dining_entertainment,33.792,-106.255,804,43
C_ID_95d2f0991a,2017-03,cash_back,37.826,-107.284,653,20
C_ID_95d3d32cca,2016-12,cash_back,36.26,-118.57,431,20
C_ID_95d407ab40,2017-02,cash_back,45.651,-94.618,439,19
C_ID_95d4df9ea3,2016-12,dining_entertainment,46.496,-93.658,546,38
C_ID_95d78232c0,2017-05,dining_entertainment,39.877,-112.735,341,73
C_ID_95d94c8447,2017-11,cash_back,41.086,-114.932,680,90
C_ID_95d9b7f46e,2017-08,cash_back,40.432,-79.324,368,55
C_ID_95da564896,2017-08,dining_entertainment,35.368,-103.136,348,79
C_ID_95da80e70f,2017-08,dining_entertainment,32.503,-95.653,358,39
C_ID_95dacff7dc,2017-04,cash_back,46.783,-108.059,385,29
C_ID_95db175539,2016-12,cash_back,31.634,-96.297,593,88
C_ID_95db3698f4,2017-01,cash_back,46.22,-110.053,553,68
C_ID_95dcaff6fe,2016-07,cash_back,44.606,-116.184,367,76
C_ID_95dce308f8,2017-12,dining_entertainment,43.955,-87.703,705,38
C_ID_95de027b9d,2017-01,travel,33.492,-114.816,377,69
C_ID_95e011af3f,2017-03,dining_entertainment,43.619,-84.239,568,39
C_ID_95e10b93e2,2017-11,dining_entertainment,27.582,-97.575,723,67
C_ID_95e1688f30,2017-04,cash_back,33.593,-79.631,413,45
C_ID_95e1d77d84,2017-08,dining_entertainment,37.597,-83.822,715,26
C_ID_95e49f61ad,2017-11,cash_back,32.903,-102.303,424,19
C_ID_95e5af28c5,2015-10,cash_back,46.956,-116.351,371,24
C_ID_95e82d6c64,2017-10,cash_back,43.59,-110.403,334,22
C_ID_95e9ee21a9,2017-02,cash_back,34.0,-108.851,444,77
C_ID_95e9fd252d,2017-06,travel,46.555,-94.4,325,19
C_ID_95ea54f8b7,2017-09,cash_back,36.606,-75.873,471,39
C_ID_95eabc2de5,2017-05,dining_entertainment,46.895,-96.209,680,58
C_ID_95eb023242,2017-03,dining_entertainment,43.069,-94.885,502,32
C_ID_95ec020d6f,2016-06,travel,38.132,-88.098,507,27
C_ID_95f0fe3551,2016-04,dining_entertainment,48.085,-94.725,520,68
C_ID_95f1c467fe,2017-10,cash_back,34.985,-115.979,751,20
C_ID_95f3351f79,2017-05,cash_back,43.619,-102.811,744,21
C_ID_95f61549ce,2017-12,travel,42.75,-92.634,302,59
C_ID_95f6894b07,2017-09,cash_back,40.611,-81.227,829,66
C_ID_95f91953ff,2017-07,dining_entertainment,30.14,-101.182,411,99
C_ID_95fa0213de,2017-10,travel,33.723,-88.397,465,19
C_ID_95fa797f9b,2015-02,dining_entertainment,45.971,-88.074,523,95
C_ID_95fadef14b,2017-11,travel,35.848,-99.537,448,35
C_ID_95fbe72531,2015-12,cash_back,32.536,-101.33,761,23
C_ID_95fc777f94,2016-04,cash_back,30.768,-94.253,482,30
C_ID_95fd3e5c31,2016-11,dining_entertainment,28.279,-98.347,667,37
C_ID_95fe76214f,2017-09,cash_back,41.504,-86.229,659,88
C_ID_96021caae2,2017-08,travel,34.72,-82.958,400,44
C_ID_96023c2afb,2017-05,travel,47.783,-116.509,326,67
C_ID_9602763100,2017-11,cash_back,43.185,-93.239,349,71
C_ID_9606496025,2016-11,cash_back,36.8,-119.191,649,94
C_ID_9609d0d463,2017-03,cash_back,39.639,-82.018,540,65
C_ID_960a0d3370,2016-11,travel,37.04,-101.537,603,86
C_ID_960c6925f2,2017-08,cash_back,34.911,-119.299,604,31
C_ID_960d737455,2016-09,travel,42.269,-87.996,704,63
C_ID_960eda368c,2017-09,dining_entertainment,43.203,-109.996,557,66
C_ID_961165fb35,2017-04,cash_back,36.683,-105.303,600,68
C_ID_9612303152,2017-12,cash_back,39.424,-87.121,736,29
C_ID_9612ea32f3,2017-12,cash_back,45.673,-67.937,500,28
C_ID_9616edb924,2017-10,dining_entertainment,41.738,-74.28,726,55
C_ID_961859a6bc,2016-09,travel,46.207,-85.904,786,63
C_ID_96186eb35b,2017-12,travel,40.918,-94.399,826,56
C_ID_9618945cca,2013-08,travel,43.391,-107.156,545,96
C_ID_961e9a53c4,2016-12,cash_back,32.492,-98.998,313,49
C_ID_962143c5ba,2017-07,cash_back,34.535,-87.313,511,54
C_ID_9621727149,2017-05,dining_entertainment,35.914,-97.851,818,51
C_ID_96247ae5ee,2017-04,cash_back,35.731,-112.988,797,53
C_ID_96248e705a,2017-03,dining_entertainment,40.97,-122.197,328,35
C_ID_96274b2a9a,2017-02,dining_entertainment,45.949,-84.786,453,23
C_ID_962b0743a3,2016-02,cash_back,38.619,-101.764,445,24
C_ID_962de75382,2016-08,travel,46.015,-91.672,803,24
C_ID_962e786514,2015-10,dining_entertainment,46.956,-100.535,429,51
C_ID_963205eae8,2017-05,cash_back,34.641,-95.922,784,31
C_ID_9632311df6,2016-10,cash_back,48.073,-94.238,803,28
C_ID_9632f484b5,2017-04,cash_back,44.873,-124.011,684,20
C_ID_963363da5d,2017-05,cash_back,47.511,-110.185,302,72
C_ID_96357df35c,2017-06,cash_back,42.584,-110.195,541,92
C_ID_96399e885b,2017-04,dining_entertainment,39.278,-89.391,634,24
C_ID_9639c8fca9,2017-06,cash_back,47.708,-98.146,540,97
C_ID_963e0b9954,2017-07,travel,38.952,-98.021,643,84
C_ID_963e23c029,2015-02,cash_back,38.376,-91.96,740,73
C_ID_963f024506,2016-12,cash_back,40.968,-116.906,491,91
C_ID_9641360630,2017-06,cash_back,40.294,-100.092,460,63
C_ID_964174c8df,2017-06,cash_back,40.537,-119.267,638,80
C_ID_964184c24c,2017-01,dining_entertainment,41.618,-118.092,418,18
C_ID_964197a4d1,2016-12,cash_back,43.979,-73.069,682,82
C_ID_96437a98cc,2017-08,cash_back,39.251,-104.17,390,61
C_ID_964558c3bc,2017-12,travel,40.719,-100.311,553,49
C_ID_964601f2ff,2017-10,dining_entertainment,29.872,-99.011,807,48
C_ID_96465a009e,2017-10,travel,39.729,-95.22,315,65
C_ID_96467222a6,2014-07,travel,37.57,-85.1,794,65
C_ID_964a5a9daa,2017-05,cash_back,43.21,-120.743,381,44
C_ID_964e887f13,2016-08,travel,34.848,-92.836,764,31
C_ID_964f587927,2017-06,cash_back,41.882,-117.8,680,46
C_ID_9651dbf0c9,2017-12,travel,32.086,-104.622,380,41
C_ID_96523068dd,2017-08,dining_entertainment,31.48,-98.39,603,58
C_ID_96532668bc,2017-06,cash_back,43.576,-91.311,384,56
C_ID_965489a387,2015-08,dining_entertainment,31.966,-109.652,596,77
C_ID_96561b5bda,2016-09,dining_entertainment,42.848,-97.252,618,35
C_ID_965672de39,2017-07,cash_back,40.573,-116.12,746,20
C_ID_965a9cdb46,2016-11,cash_back,32.726,-81.585,757,23
C_ID_965db0f5c0,2013-09,dining_entertainment,45.689,-113.489,585,75
C_ID_965ea6838b,2016-12,cash_back,41.568,-89.936,432,60
C_ID_965f01216b,2017-10,travel,45.178,-103.82,626,26
C_ID_965f7c6fc6,2016-11,cash_back,46.359,-91.259,774,37
C_ID_966059aa1e,2017-11,travel,42.49,-86.145,521,93
C_ID_9662de1f7d,2017-07,cash_back,26.106,-80.135,842,54
C_ID_96632f7540,2017-07,cash_back,35.873,-96.884,389,41
C_ID_96655a3428,2017-08,cash_back,45.42,-110.937,715,91
C_ID_9666811c1f,2017-04,cash_back,35.392,-89.137,654,53
C_ID_9668bf204c,2017-11,dining_entertainment,38.571,-103.865,326,47
C_ID_966949e14b,2017-01,dining_entertainment,37.013,-105.31,482,49
C_ID_9669a39116,2017-01,travel,33.784,-89.874,762,79
C_ID_966a3acaba,2017-03,dining_entertainment,41.753,-102.41,518,60
C_ID_966a4904e3,2017-10,travel,40.431,-89.066,536,55
C_ID_966aed03e2,2017-08,cash_back,48.978,-108.569,714,32
C_ID_966b670439,2017-05,dining_entertainment,34.968,-96.915,392,58
C_ID_966e75436a,2017-05,cash_back,33.631,-85.98,368,41
C_ID_966fc9125b,2017-03,travel,47.54,-109.538,565,73
C_ID_9670364c9b,2014-05,cash_back,46.674,-115.573,836,34
C_ID_96724310bc,2017-02,dining_entertainment,30.423,-99.206,545,51
C_ID_967540269f,2017-04,cash_back,46.386,-100.558,309,49
C_ID_96755450e3,2017-07,cash_back,31.101,-104.679,518,25
C_ID_9677ace468,2017-08,dining_entertainment,38.442,-97.483,394,41
C_ID_9678240311,2016-08,cash_back,36.136,-102.141,412,98
C_ID_967a2c2b69,2017-09,cash_back,48.494,-111.938,466,37
C_ID_967c26ab6c,2017-09,travel,46.811,-114.358,374,21
C_ID_967cdbf462,2017-11,travel,43.558,-118.318,668,93
C_ID_967d7d0b44,2016-11,cash_back,40.283,-91.91,663,73
C_ID_967f001517,2015-12,travel,36.656,-84.199,727,69
C_ID_96806af6a3,2017-09,dining_entertainment,36.421,-117.135,539,52
C_ID_9683119ffe,2017-02,cash_back,40.424,-110.423,758,65
C_ID_968423bbc4,2015-06,travel,48.566,-118.949,600,86
C_ID_968435f609,2016-12,cash_back,32.124,-103.324,815,28
C_ID_9687d75e96,2017-07,travel,43.135,-96.956,609,25
C_ID_968a59cacd,2017-11,travel,47.239,-118.124,398,32
C_ID_968bba69e0,2017-08,travel,41.219,-93.881,462,65
C_ID_968c0a0e08,2017-12,cash_back,47.388,-97.482,333,54
C_ID_968cff08f0,2016-08,cash_back,36.304,-108.333,611,72
C_ID_968d660426,2017-01,travel,39.472,-93.431,357,83
C_ID_968e554904,2017-04,cash_back,43.621,-121.519,301,41
C_ID_968f30e235,2017-07,cash_back,34.263,-85.221,423,23
C_ID_968f6d4ae4,2017-12,dining_entertainment,32.464,-83.313,347,43
C_ID_9690585ba7,2017-12,cash_back,46.864,-88.933,359,49
C_ID_9690a5668e,2016-06,cash_back,38.545,-95.33,768,28
C_ID_9690fec85f,2016-10,cash_back,45.902,-118.383,470,68
C_ID_969176f949,2014-09,travel,41.268,-102.377,521,56
C_ID_9692c2f996,2017-01,cash_back,44.913,-104.413,766,54
C_ID_9694642f69,2016-01,cash_back,37.389,-108.007,383,38
C_ID_969799f6e5,2017-10,cash_back,43.298,-113.183,406,96
C_ID_9699333ef2,2016-06,cash_back,38.997,-95.697,530,50
C_ID_969a4a469a,2017-04,cash_back,41.133,-87.546,362,85
C_ID_969b649bc4,2017-05,cash_back,44.036,-122.735,358,22
C_ID_969c82bf81,2017-12,travel,41.593,-82.097,689,45
C_ID_969dc2c3eb,2016-07,cash_back,39.504,-106.308,668,48
C_ID_969ff559c3,2016-05,cash_back,41.589,-110.277,644,25
C_ID_96a0a738c4,2017-07,dining_entertainment,32.607,-95.863,636,75
C_ID_96a0d2479a,2017-04,cash_back,36.953,-89.822,708,35
C_ID_96a2f4d734,2017-12,cash_back,35.204,-79.405,462,49
C_ID_96a5e1bfda,2016-11,cash_back,45.385,-68.88,590,32
C_ID_96a96d7dc5,2017-03,cash_back,46.848,-90.711,614,62
C_ID_96acabbbf1,2017-06,travel,34.411,-91.656,815,37
C_ID_96ad5ed6e3,2017-12,cash_back,42.039,-120.754,405,28
C_ID_96b296e992,2017-02,dining_entertainment,39.987,-79.792,403,40
C_ID_96b3a3d3e6,2017-12,travel,43.6,-106.513,627,25
C_ID_96b467b3c9,2017-02,cash_back,33.473,-102.228,629,23
C_ID_96b61adb61,2014-10,travel,40.071,-93.453,704,77
C_ID_96b62914ed,2016-12,travel,47.862,-100.421,624,55
C_ID_96b65a5e91,2017-06,cash_back,38.514,-77.331,445,20
C_ID_96b6ad9e90,2017-11,cash_back,40.592,-96.432,831,57
C_ID_96b726c9be,2017-10,cash_back,39.675,-87.128,363,48
C_ID_96baa4a3c4,2016-01,cash_back,39.148,-99.991,772,68
C_ID_96badb4f9e,2015-09,cash_back,38.244,-92.386,682,50
C_ID_96bb70e044,2017-09,travel,44.812,-119.41,536,19
C_ID_96bc226090,2017-10,cash_back,47.917,-91.446,363,41
C_ID_96bd52c649,2017-06,cash_back,38.101,-87.666,402,54
C_ID_96be41b4c5,2017-09,cash_back,27.501,-98.686,352,28
C_ID_96bf78b0e3,2016-11,cash_back,37.411,-117.391,652,48
C_ID_96c0bf2ed0,2016-08,travel,33.743,-98.657,780,51
C_ID_96c75dca98,2016-01,cash_back,30.715,-88.701,332,20
C_ID_96c8093716,2017-06,cash_back,45.567,-95.814,836,28
C_ID_96ce03f34c,2014-05,cash_back,42.209,-90.974,409,32
C_ID_96cef992d3,2017-12,cash_back,34.631,-78.353,350,24
C_ID_96cf8273c0,2017-09,travel,35.465,-77.248,798,32
C_ID_96d0ee310b,2014-11,cash_back,36.513,-100.257,834,35
C_ID_96d2016d25,2017-08,cash_back,35.439,-82.328,373,20
C_ID_96d37461ff,2015-11,travel,35.41,-89.565,787,94
C_ID_96d441d6b0,2014-09,travel,33.647,-83.583,619,34
C_ID_96d5a04079,2015-07,dining_entertainment,46.007,-84.625,781,26
C_ID_96d60f81a7,2017-05,travel,38.674,-77.06,365,38
C_ID_96d654a1aa,2017-06,cash_back,38.663,-112.733,729,79
C_ID_96d695449a,2017-01,travel,35.754,-87.941,635,79
C_ID_96d75df10c,2017-10,travel,40.594,-121.82,305,22
C_ID_96d7809e66,2017-05,cash_back,31.944,-108.371,433,31
C_ID_96d8ddb2af,2017-02,cash_back,35.374,-111.292,333,80
C_ID_96d97c884a,2017-10,dining_entertainment,41.463,-72.748,632,96
C_ID_96da41b056,2017-01,cash_back,39.511,-78.351,609,92
C_ID_96dac3eaf6,2016-11,cash_back,41.305,-121.984,364,67
C_ID_96dc60ec0b,2017-10,cash_back,44.826,-86.859,387,85
C_ID_96dd3a3211,2015-08,dining_entertainment,41.491,-75.664,321,28
C_ID_96ded43953,2017-05,dining_entertainment,35.655,-97.821,371,42
C_ID_96e088b2d5,2016-10,cash_back,45.424,-111.835,835,19
C_ID_96e08e0e5d,2017-12,dining_entertainment,43.423,-77.599,384,27
C_ID_96e38d0267,2016-02,cash_back,31.754,-99.758,301,82
C_ID_96e4d3a708,2016-12,cash_back,37.571,-106.332,310,83
C_ID_96e753ee39,2017-03,cash_back,41.3,-115.31,781,95
C_ID_96e7b31ec1,2017-07,cash_back,43.751,-107.47,725,81
C_ID_96e7cb1426,2015-11,cash_back,37.163,-85.147,677,83
C_ID_96e7f6d97c,2015-12,cash_back,36.275,-102.335,703,28
C_ID_96e8327dca,2017-09,cash_back,38.355,-84.244,528,63
C_ID_96e90adb67,2017-09,cash_back,42.687,-88.349,684,39
C_ID_96eab62a10,2016-07,dining_entertainment,30.813,-99.309,569,48
C_ID_96ebbde044,2017-08,cash_back,41.929,-81.027,601,62
C_ID_96ecc43091,2017-08,cash_back,34.788,-89.591,731,70
C_ID_96ece58265,2017-07,cash_back,41.325,-110.016,527,31
C_ID_96ecef487b,2015-08,travel,41.765,-78.726,328,71
C_ID_96ed0876cc,2017-01,travel,44.765,-109.447,376,51
C_ID_96ee77b508,2017-09,dining_entertainment,48.315,-117.642,597,45
C_ID_96f27012eb,2016-11,cash_back,40.701,-105.234,745,89
C_ID_96f2881737,2017-06,dining_entertainment,34.627,-95.133,474,27
C_ID_96f6705fc4,2017-02,travel,45.647,-101.308,722,35
C_ID_96f68dd5bd,2017-05,cash_back,34.535,-86.805,705,80
C_ID_96f6903d82,2017-12,dining_entertainment,37.029,-106.838,674,90
C_ID_96f7cac931,2017-06,travel,31.039,-81.865,701,94
C_ID_96fb2961f4,2017-10,travel,39.156,-86.553,517,69
C_ID_96fbc12e36,2015-10,travel,47.514,-112.654,794,84
C_ID_96fddb4072,2017-09,dining_entertainment,38.797,-112.142,383,19
C_ID_9702ced79b,2016-09,cash_back,35.79,-77.243,549,90
C_ID_97034f2949,2016-08,cash_back,36.387,-100.32,432,91
C_ID_97055db9a8,2016-10,cash_back,37.154,-110.495,352,23
C_ID_9706cd95df,2017-09,cash_back,41.847,-116.342,530,90
C_ID_9708a10086,2017-01,cash_back,40.873,-80.835,831,39
C_ID_9708dfcc5c,2016-05,cash_back,30.322,-103.729,827,25
C_ID_9709f2a5d0,2016-08,dining_entertainment,36.249,-99.172,441,51
C_ID_970befc1ff,2017-02,cash_back,41.25,-119.31,474,59
C_ID_970c68f3b1,2016-10,travel,35.7,-91.754,700,42
C_ID_970e09e571,2017-09,cash_back,34.491,-77.516,373,27
C_ID_970eb9ba3d,2017-12,dining_entertainment,40.59,-104.221,331,35
C_ID_970eeb6bf2,2017-02,cash_back,39.9,-110.785,401,18
C_ID_970ffbc6ef,2016-05,cash_back,42.209,-120.529,469,65
C_ID_97128c9885,2017-02,cash_back,40.405,-105.999,318,42
C_ID_971447c0ab,2017-10,cash_back,28.002,-99.209,788,22
C_ID_971894d24f,2013-07,dining_entertainment,46.189,-88.198,491,40
C_ID_971a70aae9,2017-12,travel,26.561,-98.488,809,39
C_ID_971dec64e3,2017-12,cash_back,32.137,-112.076,632,24
C_ID_97200547a9,2017-04,cash_back,38.301,-87.827,827,57
C_ID_9720e308be,2016-12,cash_back,32.137,-105.649,320,27
C_ID_97217bf567,2017-03,cash_back,40.407,-89.943,340,34
C_ID_9721b548e1,2016-11,cash_back,42.707,-86.43,723,36
